orf,gene.x,Anno1,Growth1,gene.y,Anno2,Growth2,name.check,essenflag
YNL142W,MEP2,verified1,growth1,MEP2,verified2,growth2,TRUE,nonessential
YNL144C,YNL144C,verified1,growth1,YNL144C,verified2,growth2,TRUE,nonessential
YNL145W,mfa2,verified1,growth1,mfa2,verified2,growth2,TRUE,nonessential
YNL146W,YNL146W,verified1,growth1,YNL146W,verified2,growth2,TRUE,nonessential
YNL147W,LSM7,verified1,growth1,LSM7,verified2,growth2,TRUE,nonessential
YNL148C,ALF1,verified1,growth1,ALF1,verified2,growth2,TRUE,nonessential
YNL149C,YNL149C,verified1,nogrowth1,YNL149C,verified2,nogrowth2,TRUE,essential
YNL150W,YNL150W,verified1,nogrowth1,YNL150W,verified2,nogrowth2,TRUE,essential
YNL151C,rpc31,verified1,nogrowth1,rpc31,verified2,nogrowth2,TRUE,essential
YNL152W,YNL152W,verified1,nogrowth1,YNL152W,verified2,nogrowth2,TRUE,essential
YNL153C,GIM3,verified1,nogrowth1,GIM3,verified2,growth2,TRUE,abnormal
YNL154C,yck2,verified1,growth1,yck2,verified2,growth2,TRUE,nonessential
YNL155W,YNL155W,questionable1,growth1,YNL155W,verified2,growth2,TRUE,nonessential
YNL156C,YNL156C,verified1,nogrowth1,YNL156C,verified2,nogrowth2,TRUE,essential
YNL157W,YNL157W,verified1,growth1,YNL157W,verified2,growth2,TRUE,nonessential
YNL158W,YNL158W,verified1,nogrowth1,YNL158W,verified2,nogrowth2,TRUE,essential
YNL159C,YNL159C,verified1,growth1,YNL159C,verified2,growth2,TRUE,nonessential
YNL160W,YGP1,verified1,growth1,YGP1,verified2,growth2,TRUE,nonessential
YNL161W,CBK1,verified1,nogrowth1,CBK1,verified2,nogrowth2,TRUE,essential
YNL163C,YNL163C,verified1,nogrowth1,YNL163C,verified2,nogrowth2,TRUE,essential
YNL164C,YNL164C,verified1,nogrowth1,YNL164C,verified2,nogrowth2,TRUE,essential
YNL165W,YNL165W,verified1,nogrowth1,YNL165W,verified2,nogrowth2,TRUE,essential
YNL167C,sko1,verified1,nogrowth1,sko1,verified2,nogrowth2,TRUE,essential
YNL168C,YNL168C,verified1,growth1,YNL168C,verified2,growth2,TRUE,nonessential
YNL169C,PSD1,verified1,nogrowth1,PSD1,verified2,nogrowth2,TRUE,essential
YNL170W,YNL170W,verified1,growth1,YNL170W,verified2,growth2,TRUE,nonessential
YNL171C,YNL171C,verified1,nogrowth1,YNL171C,verified2,nogrowth2,TRUE,essential
YNL172W,APC1,verified1,nogrowth1,APC1,verified2,nogrowth2,TRUE,essential
YNL173C,MDG1,verified1,growth1,MDG1,verified2,growth2,TRUE,nonessential
YNL175C,NOP13,verified1,growth1,NOP13,verified2,growth2,TRUE,nonessential
YNL176C,YNL176C,verified1,growth1,YNL176C,verified2,growth2,TRUE,nonessential
YNL177C,YNL177C,verified1,growth1,YNL177C,verified2,growth2,TRUE,nonessential
YNL178W,RPS3,verified1,nogrowth1,RPS3,verified2,nogrowth2,TRUE,essential
YNL179C,YNL179C,verified1,growth1,YNL179C,verified2,growth2,TRUE,nonessential
YNL180C,RHO5,verified1,nogrowth1,RHO5,verified2,nogrowth2,TRUE,essential
YNL181W,YNL181W,verified1,nogrowth1,YNL181W,verified2,nogrowth2,TRUE,essential
YNL182C,YNL182C,verified1,nogrowth1,YNL182C,verified2,nogrowth2,TRUE,essential
YNL183C,NPR1,verified1,growth1,NPR1,verified2,growth2,TRUE,nonessential
YNL184C,YNL184C,verified1,growth1,YNL184C,verified2,growth2,TRUE,nonessential
YNL185C,MRPL19,verified1,nogrowth1,MRPL19,verified2,nogrowth2,TRUE,essential
YNL187W,YNL187W,questionable1,growth1,YNL187W,verified2,growth2,TRUE,nonessential
YNL188W,kar1,verified1,nogrowth1,kar1,verified2,nogrowth2,TRUE,essential
YNL189W,srp1,verified1,nogrowth1,srp1,verified2,nogrowth2,TRUE,essential
YNL190W,YNL190W,verified1,growth1,YNL190W,verified2,growth2,TRUE,nonessential
YNL191W,YNL191W,verified1,growth1,YNL191W,verified2,growth2,TRUE,nonessential
YNL192W,CHS1,verified1,nogrowth1,CHS1,verified2,nogrowth2,TRUE,essential
YNL193W,YNL193W,verified1,growth1,YNL193W,verified2,growth2,TRUE,nonessential
YNL194C,YNL194C,verified1,growth1,YNL194C,verified2,growth2,TRUE,nonessential
YNL195C,YNL195C,verified1,growth1,YNL195C,verified2,growth2,TRUE,nonessential
YNL196C,SLZ1,verified1,growth1,SLZ1,verified2,growth2,TRUE,nonessential
YNL197C,WHI3,verified1,growth1,WHI3,verified2,growth2,TRUE,nonessential
YNL198C,YNL198C,verified1,growth1,YNL198C,verified2,growth2,TRUE,nonessential
YNL199C,GCR2,verified1,growth1,GCR2,verified2,growth2,TRUE,nonessential
YNL200C,YNL200C,verified1,growth1,YNL200C,verified2,growth2,TRUE,nonessential
YNL201C,YNL201C,verified1,growth1,YNL201C,verified2,growth2,TRUE,nonessential
YNL202W,SPS19,verified1,growth1,SPS19,verified2,growth2,TRUE,nonessential
YNL203C,YNL203C,verified1,growth1,YNL203C,verified2,growth2,TRUE,nonessential
YNL204C,SPS18,verified1,growth1,SPS18,verified2,growth2,TRUE,nonessential
YNL205C,YNL205C,verified1,growth1,YNL205C,verified2,growth2,TRUE,nonessential
YNL206C,RTT106,verified1,growth1,RTT106,verified2,growth2,TRUE,nonessential
YNL207W,YNL207W,verified1,nogrowth1,YNL207W,verified2,nogrowth2,TRUE,essential
YNL210W,mer1,verified1,nogrowth1,mer1,verified2,nogrowth2,TRUE,essential
YNL211C,YNL211C,verified1,growth1,YNL211C,verified2,growth2,TRUE,nonessential
YNL212W,VID27,verified1,growth1,VID27,verified2,growth2,TRUE,nonessential
YNL213C,YNL213C,verified1,nogrowth1,YNL213C,verified2,growth2,TRUE,abnormal
YNL214W,PEX17,verified1,growth1,PEX17,verified2,growth2,TRUE,nonessential
YNL215W,YNL215W,verified1,growth1,YNL215W,verified2,growth2,TRUE,nonessential
YNL216W,rap1,verified1,nogrowth1,rap1,verified2,nogrowth2,TRUE,essential
YNL217W,YNL217W,verified1,growth1,YNL217W,verified2,growth2,TRUE,nonessential
YNL218W,YNL218W,verified1,nogrowth1,YNL218W,verified2,nogrowth2,TRUE,essential
YNL219C,ALG9,verified1,growth1,ALG9,verified2,growth2,TRUE,nonessential
YNL220W,ade12,verified1,nogrowth1,ade12,verified2,nogrowth2,TRUE,essential
YNL221C,POP1,verified1,nogrowth1,POP1,verified2,nogrowth2,TRUE,essential
YNL222W,SSU72,verified1,nogrowth1,SSU72,verified2,nogrowth2,TRUE,essential
YNL223W,AUT2,verified1,nogrowth1,AUT2,verified2,nogrowth2,TRUE,essential
YNL224C,YNL224C,verified1,growth1,YNL224C,verified2,growth2,TRUE,nonessential
YNL225C,CNM67,verified1,growth1,CNM67,verified2,growth2,TRUE,nonessential
YNL226W,YNL226W,verified1,growth1,YNL226W,verified2,growth2,TRUE,nonessential
YNL227C,YNL227C,verified1,growth1,YNL227C,verified2,growth2,TRUE,nonessential
YNL228W,YNL228W,verified1,growth1,YNL228W,verified2,growth2,TRUE,nonessential
YNL229C,ure2,verified1,growth1,ure2,verified2,growth2,TRUE,nonessential
YNL230C,ELA1,verified1,growth1,ELA1,verified2,growth2,TRUE,nonessential
YNL231C,PDR16,verified1,growth1,PDR16,verified2,growth2,TRUE,nonessential
YNL232W,CSL4,verified1,nogrowth1,CSL4,verified2,nogrowth2,TRUE,essential
YNL233W,BNI4,verified1,growth1,BNI4,verified2,growth2,TRUE,nonessential
YNL235C,YNL235C,verified1,growth1,YNL235C,verified2,growth2,TRUE,nonessential
YNL236W,sin4,verified1,growth1,sin4,verified2,growth2,TRUE,nonessential
YNL237W,YTP1,verified1,growth1,YTP1,verified2,growth2,TRUE,nonessential
YNL238W,kex2,verified1,nogrowth1,kex2,verified2,nogrowth2,TRUE,essential
YNL239W,lap3,verified1,growth1,lap3,verified2,growth2,TRUE,nonessential
YNL240C,NAR1,verified1,nogrowth1,NAR1,verified2,nogrowth2,TRUE,essential
YNL241C,zwf1,verified1,nogrowth1,zwf1,verified2,nogrowth2,TRUE,essential
YNL242W,SPO72,verified1,growth1,SPO72,verified2,growth2,TRUE,nonessential
YNL243W,SLA2,verified1,nogrowth1,SLA2,verified2,nogrowth2,TRUE,essential
YNL244C,sui1,verified1,nogrowth1,sui1,verified2,nogrowth2,TRUE,essential
YNL245C,YNL245C,verified1,nogrowth1,YNL245C,verified2,nogrowth2,TRUE,essential
YNL246W,YNL246W,verified1,growth1,YNL246W,verified2,growth2,TRUE,nonessential
YNL247W,YNL247W,verified1,nogrowth1,YNL247W,verified2,nogrowth2,TRUE,essential
YNL248C,RPA49,verified1,growth1,RPA49,verified2,growth2,TRUE,nonessential
YNL249C,MPA43,verified1,growth1,MPA43,verified2,growth2,TRUE,nonessential
YNL250W,rad50,verified1,growth1,rad50,verified2,growth2,TRUE,nonessential
YNL251C,NRD1,verified1,nogrowth1,NRD1,verified2,nogrowth2,TRUE,essential
YNL252C,MRPL17,verified1,growth1,MRPL17,verified2,growth2,TRUE,nonessential
YNL253W,YNL253W,verified1,growth1,YNL253W,verified2,growth2,TRUE,nonessential
YNL254C,YNL254C,verified1,growth1,YNL254C,verified2,growth2,TRUE,nonessential
YNL255C,GIS2,verified1,growth1,GIS2,verified2,growth2,TRUE,nonessential
YNL256W,fol1,verified1,nogrowth1,fol1,verified2,nogrowth2,TRUE,essential
YNL257C,SIP3,verified1,growth1,SIP3,verified2,growth2,TRUE,nonessential
YNL258C,YNL258C,verified1,nogrowth1,YNL258C,verified2,nogrowth2,TRUE,essential
YNL259C,ATX1,verified1,growth1,ATX1,verified2,growth2,TRUE,nonessential
YNL260C,YNL260C,verified1,nogrowth1,YNL260C,verified2,nogrowth2,TRUE,essential
YNL261W,ORC5,verified1,nogrowth1,ORC5,verified2,nogrowth2,TRUE,essential
YNL262W,pol2,verified1,nogrowth1,pol2,verified2,growth2,TRUE,abnormal
YNL263C,YIF1,verified1,nogrowth1,YIF1,verified2,nogrowth2,TRUE,essential
YNL264C,PDR17,verified1,growth1,PDR17,verified2,growth2,TRUE,nonessential
YNL265C,IST1,verified1,growth1,IST1,verified2,growth2,TRUE,nonessential
YNL266W,YNL266W,verified1,growth1,YNL266W,verified2,growth2,TRUE,nonessential
YNL267W,PIK1,verified1,nogrowth1,PIK1,verified2,nogrowth2,TRUE,essential
YNL268W,LYP1,verified1,growth1,LYP1,verified2,growth2,TRUE,nonessential
YNL269W,YNL269W,verified1,growth1,YNL269W,verified2,growth2,TRUE,nonessential
YNL270C,ALP1,verified1,growth1,ALP1,verified2,growth2,TRUE,nonessential
YNL271C,bni1,verified1,growth1,bni1,verified2,growth2,TRUE,nonessential
YNL272C,sec2,verified1,nogrowth1,sec2,verified2,nogrowth2,TRUE,essential
YNL273W,TOF1,verified1,growth1,TOF1,verified2,growth2,TRUE,nonessential
YNL274C,YNL274C,verified1,growth1,YNL274C,verified2,growth2,TRUE,nonessential
YNL275W,YNL275W,verified1,growth1,YNL275W,verified2,growth2,TRUE,nonessential
YNL276C,YNL276C,verified1,nogrowth1,YNL276C,verified2,nogrowth2,TRUE,essential
YNL277W,met2,verified1,nogrowth1,met2,verified2,nogrowth2,TRUE,essential
YNL278W,CAF120,verified1,growth1,CAF120,verified2,growth2,TRUE,nonessential
YNL279W,PRM1,verified1,growth1,PRM1,verified2,growth2,TRUE,nonessential
YNL280C,ERG24,verified1,growth1,ERG24,verified2,growth2,TRUE,nonessential
YNL281W,HCH1,verified1,growth1,HCH1,verified2,growth2,TRUE,nonessential
YNL282W,POP3,verified1,nogrowth1,POP3,verified2,nogrowth2,TRUE,essential
YNL283C,WSC2,verified1,growth1,WSC2,verified2,growth2,TRUE,nonessential
YNL284C,MRPL10,verified1,growth1,MRPL10,verified2,growth2,TRUE,nonessential
YNL285W,YNL285W,verified1,growth1,YNL285W,verified2,growth2,TRUE,nonessential
YNL286W,CUS2,verified1,growth1,CUS2,verified2,growth2,TRUE,nonessential
YNL287W,SEC21,verified1,nogrowth1,SEC21,verified2,nogrowth2,TRUE,essential
YNL288W,CAF40,verified1,growth1,CAF40,verified2,growth2,TRUE,nonessential
YNL289W,PCL1,verified1,growth1,PCL1,verified2,growth2,TRUE,nonessential
YNL290W,RFC3,verified1,nogrowth1,RFC3,verified2,nogrowth2,TRUE,essential
YNL291C,MID1,verified1,growth1,MID1,verified2,growth2,TRUE,nonessential
YNL292W,PUS4,verified1,growth1,PUS4,verified2,growth2,TRUE,nonessential
YNL293W,MSB3,verified1,growth1,MSB3,verified2,growth2,TRUE,nonessential
YNL294C,YNL294C,verified1,growth1,YNL294C,verified2,growth2,TRUE,nonessential
YNL295W,YNL295W,verified1,growth1,YNL295W,verified2,growth2,TRUE,nonessential
YNL296W,YNL296W,verified1,growth1,YNL296W,verified2,growth2,TRUE,nonessential
YNL297C,MON2,verified1,growth1,MON2,verified2,growth2,TRUE,nonessential
YNL298W,CLA4,verified1,nogrowth1,CLA4,verified2,nogrowth2,TRUE,essential
YNL299W,TRF5,verified1,growth1,TRF5,verified2,growth2,TRUE,nonessential
YNL300W,TOS6,verified1,growth1,TOS6,verified2,growth2,TRUE,nonessential
YNL301C,RPL18B,verified1,growth1,RPL18B,verified2,growth2,TRUE,nonessential
YNL302C,RPS19B,verified1,nogrowth1,RPS19B,verified2,nogrowth2,TRUE,essential
YNL303W,YNL303W,verified1,growth1,YNL303W,verified2,growth2,TRUE,nonessential
YNL304W,YPT11,verified1,growth1,YPT11,verified2,growth2,TRUE,nonessential
YNL305C,YNL305C,verified1,growth1,YNL305C,verified2,growth2,TRUE,nonessential
YNL306W,YNL306W,verified1,nogrowth1,YNL306W,verified2,nogrowth2,TRUE,essential
YNL307C,MCK1,verified1,growth1,MCK1,verified2,growth2,TRUE,nonessential
YNL308C,KRI1,verified1,nogrowth1,KRI1,verified2,nogrowth2,TRUE,essential
YNL309W,STB1,verified1,nogrowth1,STB1,verified2,nogrowth2,TRUE,essential
YNL310C,YNL310C,verified1,nogrowth1,YNL310C,verified2,nogrowth2,TRUE,essential
YNL311C,YNL311C,verified1,growth1,YNL311C,verified2,growth2,TRUE,nonessential
YNL312W,RFA2,verified1,nogrowth1,RFA2,verified2,nogrowth2,TRUE,essential
YNL313C,YNL313C,verified1,nogrowth1,YNL313C,verified2,nogrowth2,TRUE,essential
YNL314W,DAL82,verified1,growth1,DAL82,verified2,growth2,TRUE,nonessential
YNL315C,ATP11,verified1,growth1,ATP11,verified2,growth2,TRUE,nonessential
YNL316C,pha2,verified1,growth1,pha2,verified2,growth2,TRUE,nonessential
YNL317W,PFS2,verified1,nogrowth1,PFS2,verified2,nogrowth2,TRUE,essential
YNL318C,HXT14,verified1,growth1,HXT14,verified2,growth2,TRUE,nonessential
YNL319W,YNL319W,verified1,growth1,YNL319W,verified2,growth2,TRUE,nonessential
YNL320W,YNL320W,verified1,nogrowth1,YNL320W,verified2,nogrowth2,TRUE,essential
YNL321W,YNL321W,verified1,growth1,YNL321W,verified2,growth2,TRUE,nonessential
YNL322C,kre1,verified1,growth1,kre1,verified2,growth2,TRUE,nonessential
YNL323W,LEM3,verified1,growth1,LEM3,verified2,growth2,TRUE,nonessential
YNL324W,YNL324W,verified1,growth1,YNL324W,verified2,growth2,TRUE,nonessential
YNL325C,FIG4,verified1,growth1,FIG4,verified2,growth2,TRUE,nonessential
YNL326C,YNL326C,verified1,growth1,YNL326C,verified2,growth2,TRUE,nonessential
YNL327W,EGT2,verified1,growth1,EGT2,verified2,growth2,TRUE,nonessential
YNL328C,MDJ2,verified1,growth1,MDJ2,verified2,growth2,TRUE,nonessential
YNL329C,PEX6,verified1,growth1,PEX6,verified2,growth2,TRUE,nonessential
YNL330C,rpd3,verified1,nogrowth1,rpd3,verified2,nogrowth2,TRUE,essential
YNL331C,aad14,verified1,nogrowth1,aad14,verified2,nogrowth2,TRUE,essential
YNL332W,THI12,verified1,growth1,THI12,verified2,growth2,TRUE,nonessential
YNL333W,SNZ2,verified1,growth1,SNZ2,verified2,growth2,TRUE,nonessential
YNL334C,SNO2,verified1,growth1,SNO2,verified2,growth2,TRUE,nonessential
YNL335W,YNL335W,verified1,growth1,YNL335W,verified2,growth2,TRUE,nonessential
YNL336W,COS1,verified1,growth1,COS1,verified2,growth2,TRUE,nonessential
YNL338W,YNL338W,verified1,growth1,YNL338W,verified2,growth2,TRUE,nonessential
YNL339C,YRF1-6,verified1,growth1,YRF1-6,verified2,growth2,TRUE,nonessential
YNR001C,CIT1,verified1,growth1,CIT1,verified2,growth2,TRUE,nonessential
YNR002C,FUN34,verified1,growth1,FUN34,verified2,growth2,TRUE,nonessential
YNR003C,rpc34,verified1,nogrowth1,rpc34,verified2,nogrowth2,TRUE,essential
YNR004W,YNR004W,verified1,growth1,YNR004W,verified2,growth2,TRUE,nonessential
YNR005C,YNR005C,verified1,growth1,YNR005C,verified2,growth2,TRUE,nonessential
YNR006W,VPS27,verified1,growth1,VPS27,verified2,growth2,TRUE,nonessential
YNR007C,AUT1,verified1,growth1,AUT1,verified2,growth2,TRUE,nonessential
YNR008W,LRO1,verified1,growth1,LRO1,verified2,growth2,TRUE,nonessential
YNR009W,YNR009W,verified1,growth1,YNR009W,verified2,growth2,TRUE,nonessential
YNR010W,CSE2,verified1,nogrowth1,CSE2,verified2,nogrowth2,TRUE,essential
YNR011C,prp2,verified1,nogrowth1,prp2,verified2,nogrowth2,TRUE,essential
YNR012W,URK1,verified1,growth1,URK1,verified2,growth2,TRUE,nonessential
YNR013C,YNR013C,verified1,growth1,YNR013C,verified2,growth2,TRUE,nonessential
YNR014W,YNR014W,verified1,growth1,YNR014W,verified2,growth2,TRUE,nonessential
YNR015W,smm1,verified1,growth1,smm1,verified2,growth2,TRUE,nonessential
YNR016C,ACC1,verified1,nogrowth1,ACC1,verified2,nogrowth2,TRUE,essential
YNR017W,MAS6,verified1,nogrowth1,MAS6,verified2,nogrowth2,TRUE,essential
YNR018W,YNR018W,verified1,growth1,YNR018W,verified2,growth2,TRUE,nonessential
YNR019W,ARE2,verified1,growth1,ARE2,verified2,growth2,TRUE,nonessential
YNR020C,YNR020C,verified1,growth1,YNR020C,verified2,growth2,TRUE,nonessential
YNR021W,YNR021W,verified1,growth1,YNR021W,verified2,growth2,TRUE,nonessential
YNR022C,YNR022C,verified1,nogrowth1,YNR022C,verified2,nogrowth2,TRUE,essential
YNR023W,SNF12,verified1,nogrowth1,SNF12,verified2,nogrowth2,TRUE,essential
YNR024W,YNR024W,verified1,growth1,YNR024W,verified2,growth2,TRUE,nonessential
YNR025C,YNR025C,verified1,growth1,YNR025C,verified2,growth2,TRUE,nonessential
YNR026C,SEC12,verified1,nogrowth1,SEC12,verified2,nogrowth2,TRUE,essential
YNR027W,BUD17,verified1,growth1,BUD17,verified2,growth2,TRUE,nonessential
YNR028W,CPR8,verified1,growth1,CPR8,verified2,growth2,TRUE,nonessential
YNR029C,YNR029C,verified1,growth1,YNR029C,verified2,growth2,TRUE,nonessential
YNR030W,ECM39,verified1,growth1,ECM39,verified2,growth2,TRUE,nonessential
YNR031C,SSK2,verified1,growth1,SSK2,verified2,growth2,TRUE,nonessential
YNR032C-A,HUB1,verified1,growth1,HUB1,verified2,growth2,TRUE,nonessential
YNR032W,PPG1,verified1,growth1,PPG1,verified2,growth2,TRUE,nonessential
YNR033W,ABZ1,verified1,growth1,ABZ1,verified2,growth2,TRUE,nonessential
YNR034W,SOL1,verified1,growth1,SOL1,verified2,growth2,TRUE,nonessential
YNR035C,ARC35,verified1,nogrowth1,ARC35,verified2,nogrowth2,TRUE,essential
YNR036C,YNR036C,verified1,growth1,YNR036C,verified2,growth2,TRUE,nonessential
YNR037C,RSM19,verified1,growth1,RSM19,verified2,growth2,TRUE,nonessential
YNR038W,DBP6,verified1,nogrowth1,DBP6,verified2,nogrowth2,TRUE,essential
YNR039C,ZRG17,verified1,growth1,ZRG17,verified2,growth2,TRUE,nonessential
YNR040W,YNR040W,verified1,growth1,YNR040W,verified2,growth2,TRUE,nonessential
YNR041C,COQ2,verified1,growth1,COQ2,verified2,growth2,TRUE,nonessential
YNR042W,YNR042W,verified1,growth1,YNR042W,verified2,growth2,TRUE,nonessential
YNR043W,MVD1,verified1,nogrowth1,MVD1,verified2,nogrowth2,TRUE,essential
YNR045W,pet494,verified1,growth1,pet494,verified2,growth2,TRUE,nonessential
YNR046W,YNR046W,verified1,nogrowth1,YNR046W,verified2,nogrowth2,TRUE,essential
YNR047W,YNR047W,verified1,nogrowth1,YNR047W,verified2,nogrowth2,TRUE,essential
YNR048W,YNR048W,verified1,growth1,YNR048W,verified2,growth2,TRUE,nonessential
YNR049C,MSO1,verified1,growth1,MSO1,verified2,growth2,TRUE,nonessential
YNR050C,lys9,verified1,growth1,lys9,verified2,growth2,TRUE,nonessential
YNR051C,BRE5,verified1,growth1,BRE5,verified2,growth2,TRUE,nonessential
YNR052C,POP2,verified1,growth1,POP2,verified2,growth2,TRUE,nonessential
YNR053C,YNR053C,verified1,nogrowth1,YNR053C,verified2,nogrowth2,TRUE,essential
YNR054C,YNR054C,verified1,nogrowth1,YNR054C,verified2,nogrowth2,TRUE,essential
YNR055C,hol1,verified1,growth1,hol1,verified2,growth2,TRUE,nonessential
YNR056C,BIO5,verified1,growth1,BIO5,verified2,growth2,TRUE,nonessential
YNR057C,BIO4,verified1,growth1,BIO4,verified2,growth2,TRUE,nonessential
YNR058W,BIO3,verified1,growth1,BIO3,verified2,growth2,TRUE,nonessential
YNR059W,MNT4,verified1,growth1,MNT4,verified2,growth2,TRUE,nonessential
YNR060W,FRE4,verified1,growth1,FRE4,verified2,growth2,TRUE,nonessential
YNR061C,YNR061C,verified1,growth1,YNR061C,verified2,growth2,TRUE,nonessential
YNR062C,YNR062C,verified1,growth1,YNR062C,verified2,growth2,TRUE,nonessential
YNR063W,YNR063W,verified1,growth1,YNR063W,verified2,growth2,TRUE,nonessential
YNR064C,YNR064C,verified1,growth1,YNR064C,verified2,growth2,TRUE,nonessential
YNR065C,YNR065C,verified1,growth1,YNR065C,verified2,growth2,TRUE,nonessential
YNR066C,YNR066C,verified1,growth1,YNR066C,verified2,growth2,TRUE,nonessential
YNR067C,YNR067C,verified1,growth1,YNR067C,verified2,growth2,TRUE,nonessential
YNR068C,YNR068C,verified1,growth1,YNR068C,verified2,growth2,TRUE,nonessential
YNR069C,YNR069C,verified1,growth1,YNR069C,verified2,growth2,TRUE,nonessential
YNR070W,YNR070W,verified1,growth1,YNR070W,verified2,growth2,TRUE,nonessential
YNR071C,YNR071C,verified1,growth1,YNR071C,verified2,growth2,TRUE,nonessential
YNR072W,HXT17,verified1,growth1,HXT17,verified2,growth2,TRUE,nonessential
YNR073C,YNR073C,verified1,growth1,YNR073C,verified2,growth2,TRUE,nonessential
YNR074C,YNR074C,verified1,growth1,YNR074C,verified2,growth2,TRUE,nonessential
YNR075W,COS10,verified1,growth1,COS10,verified2,growth2,TRUE,nonessential
YOL001W,pho80,verified1,growth1,pho80,verified2,growth2,TRUE,nonessential
YOL002C,YOL002C,verified1,growth1,YOL002C,verified2,growth2,TRUE,nonessential
YOL003C,YOL003C,verified1,growth1,YOL003C,verified2,growth2,TRUE,nonessential
YOL004W,sin3,verified1,growth1,sin3,verified2,growth2,TRUE,nonessential
YOL005C,RPB11,verified1,nogrowth1,RPB11,verified2,nogrowth2,TRUE,essential
YOL006C,top1,verified1,growth1,top1,verified2,growth2,TRUE,nonessential
YOL007C,CSI2,verified1,growth1,CSI2,verified2,growth2,TRUE,nonessential
YOL008W,YOL008W,verified1,growth1,YOL008W,verified2,growth2,TRUE,nonessential
YOL009C,MDM12,verified1,growth1,MDM12,verified2,growth2,TRUE,nonessential
YOL010W,RCL1,verified1,nogrowth1,RCL1,verified2,nogrowth2,TRUE,essential
YOL011W,PLB3,verified1,growth1,PLB3,verified2,growth2,TRUE,nonessential
YOL012C,HTZ1,verified1,growth1,HTZ1,verified2,growth2,TRUE,nonessential
YOL013C,HRD1,verified1,growth1,HRD1,verified2,growth2,TRUE,nonessential
YOL013W-A,YOL013W-A,verified1,growth1,YOL013W-A,verified2,growth2,TRUE,nonessential
YOL014W,YOL014W,verified1,growth1,YOL014W,verified2,growth2,TRUE,nonessential
YOL015W,YOL015W,verified1,growth1,YOL015W,verified2,growth2,TRUE,nonessential
YOL016C,CMK2,verified1,growth1,CMK2,verified2,growth2,TRUE,nonessential
